Log file open, 12/27/22 14:42:29
[2022.12.27-19.04.56:033][562]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2022.12.27-19.04.56:080][562]LogAudio: Display: Audio Device unregistered from world 'None'.
[2022.12.27-19.04.56:081][562]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=15
[2022.12.27-19.04.56:082][562]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=15
[2022.12.27-19.04.56:090][562]LogUObjectHash: Compacting FUObjectHashTables data took   1.91ms
[2022.12.27-19.04.56:108][563]LogPlayLevel: Display: Destroying online subsystem :Context_18
[2022.12.27-19.05.06:502][170]BlueprintLog: New page: Compile main_empty
[2022.12.27-19.05.06:570][170]LogUObjectHash: Compacting FUObjectHashTables data took   1.83ms
[2022.12.27-19.05.06:906][188]LogFileHelpers: InternalPromptForCheckoutAndSave started...
[2022.12.27-19.05.06:996][188]LogUObjectHash: Compacting FUObjectHashTables data took   0.76ms
[2022.12.27-19.05.07:004][188]LogSavePackage: Moving output files for package: /Game/main_empty
[2022.12.27-19.05.07:005][188]LogSavePackage: Moving '../../../../../../Users/hbibl/OneDrive/Documentos/Unreal Projects/EnhancedInputSR/Saved/main_emptyBF7ECA49460ABEE3484C5FA6BB1B4CD3.tmp' to '../../../../../../Users/hbibl/OneDrive/Documentos/Unreal Projects/EnhancedInputSR/Content/main_empty.umap'
[2022.12.27-19.05.07:011][188]LogFileHelpers: Saving map 'main_empty' took 0.059
[2022.12.27-19.05.07:024][188]LogFileHelpers: InternalPromptForCheckoutAndSave took 117 ms (total: 6.40 sec)
[2022.12.27-19.05.07:035][188]AssetCheck: New page: Asset Save: main_empty
[2022.12.27-19.05.07:035][188]LogContentValidation: Display: Validating /Script/Engine.World /Game/main_empty.main_empty
[2022.12.27-19.05.07:657][226]LogDebuggerCommands: Repeating last play command: New Editor Window (PIE)
[2022.12.27-19.05.07:662][226]LogPlayLevel: PlayLevel: No blueprints needed recompiling
[2022.12.27-19.05.07:662][226]PIE: New page: PIE session: main_empty (Dec 27, 2022, 11:05:07 AM)
[2022.12.27-19.05.07:662][226]LogPlayLevel: Creating play world package: /Game/UEDPIE_0_main_empty
[2022.12.27-19.05.07:664][226]LogPlayLevel: PIE: StaticDuplicateObject took: (0.001985s)
[2022.12.27-19.05.07:664][226]LogPlayLevel: PIE: Created PIE world by copying editor world from /Game/main_empty.main_empty to /Game/UEDPIE_0_main_empty.main_empty (0.002042s)
[2022.12.27-19.05.07:665][226]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2022.12.27-19.05.07:665][226]LogAIModule: Creating AISystem for world main_empty
[2022.12.27-19.05.07:665][226]LogPlayLevel: PIE: World Init took: (0.000984s)
[2022.12.27-19.05.07:712][226]LogUObjectHash: Compacting FUObjectHashTables data took   2.20ms
[2022.12.27-19.05.07:713][226]LogAudio: Display: Creating Audio Device:                 Id: 16, Scope: Unique, Realtime: True
[2022.12.27-19.05.07:713][226]LogAudioMixer: Display: Audio Mixer Platform Settings:
[2022.12.27-19.05.07:713][226]LogAudioMixer: Display: 	Sample Rate:						  48000
[2022.12.27-19.05.07:713][226]LogAudioMixer: Display: 	Callback Buffer Frame Size Requested: 1024
[2022.12.27-19.05.07:713][226]LogAudioMixer: Display: 	Callback Buffer Frame Size To Use:	  1024
[2022.12.27-19.05.07:713][226]LogAudioMixer: Display: 	Number of buffers to queue:			  1
[2022.12.27-19.05.07:713][226]LogAudioMixer: Display: 	Max Channels (voices):				  0
[2022.12.27-19.05.07:713][226]LogAudioMixer: Display: 	Number of Async Source Workers:		  4
[2022.12.27-19.05.07:713][226]LogAudio: Display: AudioDevice MaxSources: 32
[2022.12.27-19.05.07:714][226]LogAudio: Display: Audio Spatialization Plugin: None (built-in).
[2022.12.27-19.05.07:714][226]LogAudio: Display: Audio Reverb Plugin: None (built-in).
[2022.12.27-19.05.07:714][226]LogAudio: Display: Audio Occlusion Plugin: None (built-in).
[2022.12.27-19.05.07:716][226]LogAudioMixer: Display: Initializing audio mixer using platform API: 'XAudio2'
[2022.12.27-19.05.07:743][226]LogAudioMixer: Display: Using Audio Hardware Device Audifonos (3- USB Audio Device)
[2022.12.27-19.05.07:743][226]LogAudioMixer: Display: Initializing Sound Submixes...
[2022.12.27-19.05.07:743][226]LogAudioMixer: Display: Creating Master Submix 'MasterSubmixDefault'
[2022.12.27-19.05.07:743][226]LogAudioMixer: Display: Creating Master Submix 'MasterReverbSubmixDefault'
[2022.12.27-19.05.07:744][226]LogAudioMixer: FMixerPlatformXAudio2::StartAudioStream() called. InstanceID=16
[2022.12.27-19.05.07:744][226]LogAudioMixer: Display: Output buffers initialized: Frames=1024, Channels=2, Samples=2048, InstanceID=16
[2022.12.27-19.05.07:747][226]LogAudioMixer: Display: Starting AudioMixerPlatformInterface::RunInternal(), InstanceID=16
[2022.12.27-19.05.07:747][226]LogAudioMixer: Display: FMixerPlatformXAudio2::SubmitBuffer() called for the first time. InstanceID=16
[2022.12.27-19.05.07:747][226]LogInit: FAudioDevice initialized.
[2022.12.27-19.05.07:747][226]LogAudio: Display: Audio Device (ID: 16) registered with world 'main_empty'.
[2022.12.27-19.05.07:780][226]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2022.12.27-19.05.07:780][226]LogLoad: Game class is 'GameModeBase'
[2022.12.27-19.05.07:780][226]LogWorld: Bringing World /Game/UEDPIE_0_main_empty.main_empty up for play (max tick rate 60) at 2022.12.27-15.05.07
[2022.12.27-19.05.07:782][226]LogWorld: Bringing up level for play took: 0.000609
[2022.12.27-19.05.07:784][226]LogOnline: OSS: Created online subsystem instance for: :Context_19
[2022.12.27-19.05.07:784][226]LogGameMode: FindPlayerStart: PATHS NOT DEFINED or NO PLAYERSTART with positive rating
[2022.12.27-19.05.07:788][226]LogViewport: Display: Viewport MouseCaptureMode Changed, CapturePermanently_IncludingInitialMouseDown -> CaptureDuringMouseDown
[2022.12.27-19.05.07:789][226]PIE: Server logged in
[2022.12.27-19.05.07:790][226]PIE: Play in editor total start time 0.128 seconds.
[2022.12.27-19.05.07:798][226]LogViewport: Scene viewport resized to 1028x592, mode Windowed.
[2022.12.27-19.05.09:473][318]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2022.12.27-19.05.09:473][318]LogWorld: BeginTearingDown for /Game/UEDPIE_0_main_empty
[2022.12.27-19.05.09:479][318]LogSlate: Window 'EnhancedInputSR Preview [NetMode: Standalone 0]  (64-bit/D3D Shader Model 6)' being destroyed
[2022.12.27-19.05.09:492][318]LogWorld: UWorld::CleanupWorld for main_empty, bSessionEnded=true, bCleanupResources=true
[2022.12.27-19.05.09:492][318]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2022.12.27-19.05.09:496][318]LogPlayLevel: Display: Shutting down PIE online subsystems
[2022.12.27-19.05.09:504][318]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2022.12.27-19.05.09:551][318]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=16
[2022.12.27-19.05.09:553][318]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=16
[2022.12.27-19.05.09:563][318]LogUObjectHash: Compacting FUObjectHashTables data took   2.22ms
[2022.12.27-19.05.09:612][319]LogPlayLevel: Display: Destroying online subsystem :Context_19
[2022.12.27-19.05.21:541][  9]BlueprintLog: New page: Compile main_empty
[2022.12.27-19.05.21:604][  9]LogUObjectHash: Compacting FUObjectHashTables data took   2.52ms
[2022.12.27-19.05.21:999][ 28]LogFileHelpers: InternalPromptForCheckoutAndSave started...
[2022.12.27-19.05.22:092][ 28]LogUObjectHash: Compacting FUObjectHashTables data took   1.07ms
[2022.12.27-19.05.22:099][ 28]LogSavePackage: Moving output files for package: /Game/main_empty
[2022.12.27-19.05.22:100][ 28]LogSavePackage: Moving '../../../../../../Users/hbibl/OneDrive/Documentos/Unreal Projects/EnhancedInputSR/Saved/main_empty70C471034FEBE1BB421AE2B88A036CE1.tmp' to '../../../../../../Users/hbibl/OneDrive/Documentos/Unreal Projects/EnhancedInputSR/Content/main_empty.umap'
[2022.12.27-19.05.22:107][ 28]LogFileHelpers: Saving map 'main_empty' took 0.059
[2022.12.27-19.05.22:123][ 28]LogFileHelpers: InternalPromptForCheckoutAndSave took 124 ms (total: 6.52 sec)
[2022.12.27-19.05.22:136][ 28]AssetCheck: New page: Asset Save: main_empty
[2022.12.27-19.05.22:136][ 28]LogContentValidation: Display: Validating /Script/Engine.World /Game/main_empty.main_empty
[2022.12.27-19.05.22:730][ 64]LogDebuggerCommands: Repeating last play command: New Editor Window (PIE)
[2022.12.27-19.05.22:736][ 64]LogPlayLevel: PlayLevel: No blueprints needed recompiling
[2022.12.27-19.05.22:736][ 64]PIE: New page: PIE session: main_empty (Dec 27, 2022, 11:05:22 AM)
[2022.12.27-19.05.22:736][ 64]LogPlayLevel: Creating play world package: /Game/UEDPIE_0_main_empty
[2022.12.27-19.05.22:737][ 64]LogPlayLevel: PIE: StaticDuplicateObject took: (0.001227s)
[2022.12.27-19.05.22:738][ 64]LogPlayLevel: PIE: Created PIE world by copying editor world from /Game/main_empty.main_empty to /Game/UEDPIE_0_main_empty.main_empty (0.001263s)
[2022.12.27-19.05.22:738][ 64]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2022.12.27-19.05.22:738][ 64]LogAIModule: Creating AISystem for world main_empty
[2022.12.27-19.05.22:738][ 64]LogPlayLevel: PIE: World Init took: (0.000931s)
[2022.12.27-19.05.22:785][ 64]LogUObjectHash: Compacting FUObjectHashTables data took   2.08ms
[2022.12.27-19.05.22:786][ 64]LogAudio: Display: Creating Audio Device:                 Id: 17, Scope: Unique, Realtime: True
[2022.12.27-19.05.22:786][ 64]LogAudioMixer: Display: Audio Mixer Platform Settings:
[2022.12.27-19.05.22:786][ 64]LogAudioMixer: Display: 	Sample Rate:						  48000
[2022.12.27-19.05.22:786][ 64]LogAudioMixer: Display: 	Callback Buffer Frame Size Requested: 1024
[2022.12.27-19.05.22:786][ 64]LogAudioMixer: Display: 	Callback Buffer Frame Size To Use:	  1024
[2022.12.27-19.05.22:786][ 64]LogAudioMixer: Display: 	Number of buffers to queue:			  1
[2022.12.27-19.05.22:786][ 64]LogAudioMixer: Display: 	Max Channels (voices):				  0
[2022.12.27-19.05.22:786][ 64]LogAudioMixer: Display: 	Number of Async Source Workers:		  4
[2022.12.27-19.05.22:786][ 64]LogAudio: Display: AudioDevice MaxSources: 32
[2022.12.27-19.05.22:786][ 64]LogAudio: Display: Audio Spatialization Plugin: None (built-in).
[2022.12.27-19.05.22:786][ 64]LogAudio: Display: Audio Reverb Plugin: None (built-in).
[2022.12.27-19.05.22:786][ 64]LogAudio: Display: Audio Occlusion Plugin: None (built-in).
[2022.12.27-19.05.22:789][ 64]LogAudioMixer: Display: Initializing audio mixer using platform API: 'XAudio2'
[2022.12.27-19.05.22:811][ 64]LogAudioMixer: Display: Using Audio Hardware Device Audifonos (3- USB Audio Device)
[2022.12.27-19.05.22:811][ 64]LogAudioMixer: Display: Initializing Sound Submixes...
[2022.12.27-19.05.22:812][ 64]LogAudioMixer: Display: Creating Master Submix 'MasterSubmixDefault'
[2022.12.27-19.05.22:812][ 64]LogAudioMixer: Display: Creating Master Submix 'MasterReverbSubmixDefault'
[2022.12.27-19.05.22:812][ 64]LogAudioMixer: FMixerPlatformXAudio2::StartAudioStream() called. InstanceID=17
[2022.12.27-19.05.22:813][ 64]LogAudioMixer: Display: Output buffers initialized: Frames=1024, Channels=2, Samples=2048, InstanceID=17
[2022.12.27-19.05.22:815][ 64]LogAudioMixer: Display: Starting AudioMixerPlatformInterface::RunInternal(), InstanceID=17
[2022.12.27-19.05.22:815][ 64]LogAudioMixer: Display: FMixerPlatformXAudio2::SubmitBuffer() called for the first time. InstanceID=17
[2022.12.27-19.05.22:815][ 64]LogInit: FAudioDevice initialized.
[2022.12.27-19.05.22:815][ 64]LogAudio: Display: Audio Device (ID: 17) registered with world 'main_empty'.
[2022.12.27-19.05.22:855][ 64]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2022.12.27-19.05.22:855][ 64]LogLoad: Game class is 'GameModeBase'
[2022.12.27-19.05.22:856][ 64]LogWorld: Bringing World /Game/UEDPIE_0_main_empty.main_empty up for play (max tick rate 60) at 2022.12.27-15.05.22
[2022.12.27-19.05.22:856][ 64]LogWorld: Bringing up level for play took: 0.000554
[2022.12.27-19.05.22:858][ 64]LogOnline: OSS: Created online subsystem instance for: :Context_20
[2022.12.27-19.05.22:860][ 64]LogGameMode: FindPlayerStart: PATHS NOT DEFINED or NO PLAYERSTART with positive rating
[2022.12.27-19.05.22:862][ 64]LogViewport: Display: Viewport MouseCaptureMode Changed, CapturePermanently_IncludingInitialMouseDown -> CaptureDuringMouseDown
[2022.12.27-19.05.22:864][ 64]PIE: Server logged in
[2022.12.27-19.05.22:865][ 64]PIE: Play in editor total start time 0.129 seconds.
[2022.12.27-19.05.22:874][ 64]LogViewport: Scene viewport resized to 1028x592, mode Windowed.
[2022.12.27-19.05.28:753][406]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2022.12.27-19.05.28:753][406]LogWorld: BeginTearingDown for /Game/UEDPIE_0_main_empty
[2022.12.27-19.05.28:753][406]LogSlate: Window 'EnhancedInputSR Preview [NetMode: Standalone 0]  (64-bit/D3D Shader Model 6)' being destroyed
[2022.12.27-19.05.28:765][406]LogWorld: UWorld::CleanupWorld for main_empty, bSessionEnded=true, bCleanupResources=true
[2022.12.27-19.05.28:765][406]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2022.12.27-19.05.28:769][406]LogPlayLevel: Display: Shutting down PIE online subsystems
[2022.12.27-19.05.28:777][406]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2022.12.27-19.05.28:823][406]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=17
[2022.12.27-19.05.28:825][406]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=17
[2022.12.27-19.05.28:832][406]LogUObjectHash: Compacting FUObjectHashTables data took   2.12ms
[2022.12.27-19.05.28:849][407]LogPlayLevel: Display: Destroying online subsystem :Context_20
[2022.12.27-19.05.48:294][569]BlueprintLog: New page: Compile main_empty
[2022.12.27-19.05.48:362][569]LogUObjectHash: Compacting FUObjectHashTables data took   2.02ms
[2022.12.27-19.05.48:760][589]LogFileHelpers: InternalPromptForCheckoutAndSave started...
[2022.12.27-19.05.48:867][589]LogUObjectHash: Compacting FUObjectHashTables data took   0.81ms
[2022.12.27-19.05.48:875][589]LogSavePackage: Moving output files for package: /Game/main_empty
[2022.12.27-19.05.48:876][589]LogSavePackage: Moving '../../../../../../Users/hbibl/OneDrive/Documentos/Unreal Projects/EnhancedInputSR/Saved/main_emptyB379CD4E42AA2CE4D0149B9588EA25EB.tmp' to '../../../../../../Users/hbibl/OneDrive/Documentos/Unreal Projects/EnhancedInputSR/Content/main_empty.umap'
[2022.12.27-19.05.48:883][589]LogFileHelpers: Saving map 'main_empty' took 0.065
[2022.12.27-19.05.48:896][589]LogFileHelpers: InternalPromptForCheckoutAndSave took 136 ms (total: 6.66 sec)
[2022.12.27-19.05.48:908][589]AssetCheck: New page: Asset Save: main_empty
[2022.12.27-19.05.48:908][589]LogContentValidation: Display: Validating /Script/Engine.World /Game/main_empty.main_empty
[2022.12.27-19.05.49:449][622]LogFileHelpers: InternalPromptForCheckoutAndSave started...
[2022.12.27-19.05.49:566][622]LogUObjectHash: Compacting FUObjectHashTables data took   0.81ms
[2022.12.27-19.05.49:573][622]LogSavePackage: Moving output files for package: /Game/main_empty
[2022.12.27-19.05.49:574][622]LogSavePackage: Moving '../../../../../../Users/hbibl/OneDrive/Documentos/Unreal Projects/EnhancedInputSR/Saved/main_emptyCC56D72B47CC332ABCE38B81A3238967.tmp' to '../../../../../../Users/hbibl/OneDrive/Documentos/Unreal Projects/EnhancedInputSR/Content/main_empty.umap'
[2022.12.27-19.05.49:580][622]LogFileHelpers: Saving map 'main_empty' took 0.066
[2022.12.27-19.05.49:594][622]LogFileHelpers: InternalPromptForCheckoutAndSave took 143 ms (total: 6.80 sec)
[2022.12.27-19.05.49:608][622]AssetCheck: New page: Asset Save: main_empty
[2022.12.27-19.05.49:608][622]LogContentValidation: Display: Validating /Script/Engine.World /Game/main_empty.main_empty
[2022.12.27-19.05.52:880][817]BlueprintLog: New page: Compile UMG_ConfigInputDynamic
[2022.12.27-19.05.52:941][817]LogUObjectHash: Compacting FUObjectHashTables data took   2.03ms
[2022.12.27-19.05.53:294][833]LogFileHelpers: InternalPromptForCheckoutAndSave started...
[2022.12.27-19.05.53:351][833]Cmd: OBJ SAVEPACKAGE PACKAGE="/Game/UMG_ConfigInputDynamic" FILE="../../../../../../Users/hbibl/OneDrive/Documentos/Unreal Projects/EnhancedInputSR/Content/UMG_ConfigInputDynamic.uasset" SILENT=true
[2022.12.27-19.05.53:361][833]LogSavePackage: Moving output files for package: /Game/UMG_ConfigInputDynamic
[2022.12.27-19.05.53:362][833]LogSavePackage: Moving '../../../../../../Users/hbibl/OneDrive/Documentos/Unreal Projects/EnhancedInputSR/Saved/UMG_ConfigInputDynamic3593ABCC452C85FD7B1D468E7C3EED92.tmp' to '../../../../../../Users/hbibl/OneDrive/Documentos/Unreal Projects/EnhancedInputSR/Content/UMG_ConfigInputDynamic.uasset'
[2022.12.27-19.05.53:379][833]LogFileHelpers: InternalPromptForCheckoutAndSave took 86 ms (total: 6.89 sec)
[2022.12.27-19.05.53:395][833]AssetCheck: New page: Asset Save: UMG_ConfigInputDynamic
[2022.12.27-19.05.53:396][833]LogContentValidation: Display: Validating /Script/UMGEditor.WidgetBlueprint /Game/UMG_ConfigInputDynamic.UMG_ConfigInputDynamic
[2022.12.27-19.06.15:210][125]BlueprintLog: New page: Compile UMG_ConfigInputDynamic
[2022.12.27-19.06.15:285][125]LogUObjectHash: Compacting FUObjectHashTables data took   2.12ms
[2022.12.27-19.06.15:613][141]LogFileHelpers: InternalPromptForCheckoutAndSave started...
[2022.12.27-19.06.15:680][141]Cmd: OBJ SAVEPACKAGE PACKAGE="/Game/UMG_ConfigInputDynamic" FILE="../../../../../../Users/hbibl/OneDrive/Documentos/Unreal Projects/EnhancedInputSR/Content/UMG_ConfigInputDynamic.uasset" SILENT=true
[2022.12.27-19.06.15:690][141]LogSavePackage: Moving output files for package: /Game/UMG_ConfigInputDynamic
[2022.12.27-19.06.15:691][141]LogSavePackage: Moving '../../../../../../Users/hbibl/OneDrive/Documentos/Unreal Projects/EnhancedInputSR/Saved/UMG_ConfigInputDynamicB74DD72D4093495E3098E6A36DC008B1.tmp' to '../../../../../../Users/hbibl/OneDrive/Documentos/Unreal Projects/EnhancedInputSR/Content/UMG_ConfigInputDynamic.uasset'
